mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=118.085289005	met45105	1-Hexanethiol	HMDB0039806	Food	Organosulfur compounds	Membrane	118.08162114	C6H14S
m/z=120.100973024	met1817	1,2,4-Tris(methylene)cyclohexane	HMDB0040458	Food	Organic compounds	Membrane	120.09390038	C9H12
m/z=120.100973024	met39473	Isopropylbenzene	HMDB0034029	Food	Organic compounds	Membrane	120.09390038	C9H12
m/z=120.100973024	met46239	1,2,4-Trimethylbenzene	HMDB0013733	Endogenous	Benzenoids	Membrane (predicted from logP)	120.09390038	C9H12
m/z=122.007445268	met32040	3-Mercaptolactic acid	HMDB0002127	Endogenous	Organic compounds	Cytoplasm	122.00376475	C3H6O3S
m/z=122.116608941	met49444	Santene	HMDB0038140	Food	Hydrocarbons	Membrane	122.10955045	C9H14
m/z=125.054912094	met13262	2-O-Methylcytosine	HMDB0004339	Endogenous	Organic compounds	NULL	125.05891186	C5H7N3O
m/z=125.054912094	met48333	5-Methylcytosine	HMDB0002894	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	125.05891186	C5H7N3O
m/z=125.054912094	met37661	3-Methylcytosine 	HMDB0011601	Endogenous	Organic compounds	NULL	125.05891186	C5H7N3O
m/z=134.116706865	met15923	p-Mentha-1,3,8-triene	HMDB0037013	Endogenous|Food	Organic compounds	Extracellular|Membrane	134.10955045	C10H14
m/z=134.116706865	met44923	1-Isopropyl-3-methylbenzene	HMDB0037051	Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116706865	met13372	1-Methyl-2-propylbenzene	HMDB0032627	Endogenous|Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116706865	met57699	1-Isopropyl-2-methylbenzene	HMDB0037050	Food	Organic compounds	Membrane	134.10955045	C10H14
m/z=137.054934482	met12524	3-Pyridylacetic acid	HMDB0001538	Endogenous	Organic compounds	NULL	137.04767847	C7H7NO2
m/z=137.054934482	met9360	Trigonelline	HMDB0000875	Endogenous|Food	Organic compounds	Cytoplasm	137.04767847	C7H7NO2
m/z=137.054934482	met65339	p-Aminobenzoic acid	HMDB0001392	Endogenous|Microbial	Benzenoids	NULL	137.04767847	C7H7NO2
m/z=137.054934482	met74216	Methyl nicotinate	HMDB0029806	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	137.04767847	C7H7NO2
m/z=137.091358573	met42142	Tyramine	HMDB0000306	Endogenous	Benzenoids	Cytoplasm	137.08406398	C8H11NO
m/z=137.091358573	met61054	(±)-2-(2-Furanyl)pyrrolidine	HMDB0040059	Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=137.091358573	met29740	m-Tyramine	HMDB0004989	Endogenous	Organic compounds	Cytoplasm	137.08406398	C8H11NO
m/z=137.091358573	met33013	Dimethylaniline-N-oxide	HMDB0001466	Endogenous	Organic compounds	NULL	137.08406398	C8H11NO
m/z=137.091358573	met8897	2-Hydroxyphenethylamine	HMDB0001065	Endogenous	Organic compounds	NULL	137.08406398	C8H11NO
m/z=137.091358573	met52010	2-Acetyl-1-ethylpyrrole	HMDB0029759	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=137.091358573	met72242	1,2,3,4,5,6-Hexahydro-7H-cyclopenta[b]pyridin-7-one	HMDB0039657	Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=138.058251073	met54780	2-Phenoxyethanol	HMDB0041607	Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met12699	1-(2-Furyl)butan-3-one	HMDB0032290	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met44497	2-Ethylbenzenethiol	HMDB0041361	Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met73607	2-Methoxy-4-methylphenol	HMDB0032136	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met54639	3-Acetyl-2,5-dimethylfuran	HMDB0029563	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met22443	2,6-Dimethylbenzenethiol	HMDB0032019	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met35848	2-Acetyl-3,5-dimethylfuran	HMDB0032159	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met62902	4-Ethyl-1,2-benzenediol	HMDB0040174	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met65571	1,3-Dimethoxybenzene	HMDB0029672	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met27224	8-Hydroxypurine	HMDB0012182	Endogenous	Organic compounds	NULL	138.05416083	C5H6N4O
m/z=138.058251073	met31750	Tyrosol	HMDB0004284	Endogenous	Organic compounds	NULL	138.06807956	C8H10O2
m/z=138.058251073	met1531	1,4-Dimethoxybenzene	HMDB0029671	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met36313	(+/-)-1-Phenylethylmercaptan	HMDB0032467	Endogenous|Food	Benzenoids	Membrane	138.05032101	C8H10S
m/z=138.058251073	met35206	1-(2-Furanyl)-1-butanone	HMDB0039802	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met46848	2,6-Dimethyl-1,4-benzenediol	HMDB0032137	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met50409	1,2-Dimethoxybenzene	HMDB0032139	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met19649	4-Methoxybenzyl alcohol	HMDB0034241	Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met17582	3-Ethyl-1,2-benzenediol	HMDB0040177	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met64660	4-Ethoxyphenol	HMDB0032036	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met18480	Benzyl methyl sulfide	HMDB0031314	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met22252	2-Phenylethanethiol	HMDB0032637	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=139.059202904	met67926	5-Acetyl-2,4-dimethyloxazole	HMDB0038174	Food	Organic compounds	Cytoplasm|Extracellular	139.06332854	C7H9NO2
m/z=139.059202904	met27307	3,4-Dihydroxybenzylamine	HMDB0012153	Endogenous	Organic compounds	NULL	139.06332854	C7H9NO2
m/z=141.02157808	met4798	2-Propanoylthiazole	HMDB0037168	Food	Organooxygen compounds	Cytoplasm|Extracellular	141.02483454	C6H7NOS
m/z=141.02157808	met58582	O-Phosphoethanolamine	HMDB0000224	Endogenous	Organic compounds	Cytoplasm|Endoplasmic reticulum	141.01909426	C2H8NO4P
m/z=143.065516488	met31230	Quinaldine	HMDB0042004	Drug|Food	Organic compounds	Membrane (predicted from logP)	143.07349929	C10H9N
m/z=143.065516488	met38007	Vinylacetylglycine	HMDB0000894	Endogenous	Organic compounds	NULL	143.05824316	C6H9NO3
m/z=143.065516488	met366	6-Methylquinoline	HMDB0033115	Food	Organic compounds	Membrane	143.07349929	C10H9N
m/z=143.065516488	met41873	Acrylamide-acrylic acid resin	HMDB0032161	Endogenous|Food	Organic acids and derivatives	NULL	143.05824316	C6H9NO3
m/z=146.076470001	met33284	Benzylideneacetone	HMDB0031617	Endogenous|Food	Phenylpropanoids and polyketides	Cytoplasm|Extracellular	146.07316494	C10H10O
m/z=146.076470001	met65831	4-Methyl-4-(methylthio)-2-pentanone	HMDB0037621	Food	Organooxygen compounds	Cytoplasm|Extracellular	146.07653576	C7H14OS
m/z=146.076470001	met73480	1,4-Dimethylpyrrolo[1,2-a]pyrazine	HMDB0030906	Endogenous|Food	Organoheterocyclic compounds	Extracellular|Cytoplasm	146.08439833	C9H10N2
m/z=146.076470001	met23153	S-Methyl 4-methylpentanethioate	HMDB0039468	Food	Organic compounds	Cytoplasm|Extracellular	146.07653576	C7H14OS
m/z=146.076470001	met48678	S-Methyl hexanethioate	HMDB0039465	Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular	146.07653576	C7H14OS
m/z=146.076470001	met33972	Ureidoisobutyric acid	HMDB0002031	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	146.0691422	C5H10N2O3
m/z=146.076470001	met23038	4-(1-Methylethenyl)benzaldehyde	HMDB0035925	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular|Membrane	146.07316494	C10H10O
m/z=146.076470001	met74292	2-Methyl-3-phenyl-2-propenal	HMDB0031566	Endogenous|Food	Organic compounds	Extracellular|Cytoplasm	146.07316494	C10H10O
m/z=146.076470001	met6277	Myosmine	HMDB0030386	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	146.08439833	C9H10N2
m/z=146.076470001	met12632	L-Glutamine	HMDB0000641	Endogenous	Organic compounds	Extracellular|Mitochondria	146.0691422	C5H10N2O3
m/z=146.076470001	met25480	4-Phenyl-2-butenal	HMDB0029602	Endogenous|Food	Organic compounds	Membrane	146.07316494	C10H10O
m/z=146.076470001	met63150	1H-Indole-3-methanamine	HMDB0029740	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	146.08439833	C9H10N2
m/z=146.076470001	met65234	Dimethylbenzimidazole	HMDB0003701	Endogenous	Organic compounds	Membrane (predicted from logP)	146.08439833	C9H10N2
m/z=146.076470001	met46707	3,4-Dimethylpyrrolo[1,2-a]pyrazine	HMDB0030907	Endogenous|Food	Organic compounds	Extracellular|Cytoplasm	146.08439833	C9H10N2
m/z=146.076470001	met7594	Alanyl-Glycine	HMDB0028687	Endogenous	Organic compounds	NULL	146.0691422	C5H10N2O3
m/z=146.076470001	met73344	3-(4-Methylphenyl)-2-propenal	HMDB0029640	Endogenous|Food	Phenylpropanoids and polyketides	Cytoplasm|Extracellular	146.07316494	C10H10O
m/z=146.076470001	met69968	1,3-Dimethylpyrrolo[1,2-a]pyrazine	HMDB0030908	Endogenous|Food	Organic compounds	Extracellular|Cytoplasm	146.08439833	C9H10N2
m/z=146.076470001	met73465	D-Glutamine	HMDB0003423	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	146.0691422	C5H10N2O3
m/z=146.076470001	met74410	3-(Methylthio)hexanal	HMDB0040186	Food	Organic compounds	Membrane	146.07653576	C7H14OS
m/z=146.076470001	met36853	2-Phenyl-2-butenal	HMDB0031619	Food	Organic compounds	Membrane	146.07316494	C10H10O
m/z=146.076470001	met805	Alanylglycine	HMDB0006899	Endogenous	Organic compounds	NULL	146.0691422	C5H10N2O3
m/z=146.076470001	met14710	2,3-Dimethylbenzofuran	HMDB0033176	Food	Organoheterocyclic compounds	Membrane	146.07316494	C10H10O
m/z=146.116746275	met56544	Dibutyl sulfide	HMDB0031660	Endogenous|Food	Organosulfur compounds	Membrane	146.11292127	C8H18S
m/z=146.116746275	met64711	Acetylcholine 	HMDB0000895	Endogenous	Organic nitrogen compounds	Cytoplasm|Extracellular|Nucleus	146.11810376	C7H16NO2
m/z=146.116746275	met23203	2-Ethyl-1-hexanethiol	HMDB0041477	Food	Organic compounds	Membrane	146.11292127	C8H18S
m/z=146.116746275	met64639	4-Trimethylammoniobutanoic acid	HMDB0001161	Drug metabolite|Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	146.11810376	C7H16NO2
m/z=146.116746275	met41014	1-Nitroheptane	HMDB0013811	Endogenous	Organic compounds	NULL	146.11810376	C7H16NO2
m/z=154.033814345	met21843	3,5-Dihydroxybenzoic acid	HMDB0013677	Endogenous	Organic compounds	NULL	154.02660867	C7H6O4
m/z=154.033814345	met28823	2,4-Dihydroxybenzoic acid	HMDB0029666	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular	154.02660867	C7H6O4
m/z=154.033814345	met19329	Gentisic acid	HMDB0000152	Endogenous	Benzenoids	Cytoplasm	154.02660867	C7H6O4
m/z=154.033814345	met6604	2,6-Dihydroxybenzoic acid	HMDB0013676	Endogenous	Benzenoids	Membrane (predicted from logP)	154.02660867	C7H6O4
m/z=154.033814345	met38616	2-Pyrocatechuic acid	HMDB0000397	Endogenous	Benzenoids	NULL	154.02660867	C7H6O4
m/z=154.033814345	met47075	Diethylphosphate	HMDB0012209	Endogenous	Organic compounds	NULL	154.03949535	C4H11O4P
m/z=154.033814345	met12690	1-Phenyl-2,4-pentadiyn-1-one	HMDB0032945	Food	Organic compounds	Cytoplasm|Extracellular	154.04186481	C11H6O
m/z=154.033814345	met64580	Protocatechuic acid	HMDB0001856	Food	Benzenoids	NULL	154.02660867	C7H6O4
m/z=154.033814345	met21496	Patulin	HMDB0034299	Food|Toxin	Organic compounds	Cytoplasm|Extracellular	154.02660868	C7H6O4
m/z=156.064931882	met22560	3-Indoleacetonitrile	HMDB0006524	Endogenous|Microbial	Organic compounds	Mitochondria	156.06874827	C10H8N2
m/z=156.064931882	met18298	2-[(Isopropylthio)methyl]furan	HMDB0036181	Food	Organic compounds	Membrane	156.0608857	C8H12OS
m/z=157.068222979	met26039	3-Methylcrotonylglycine	HMDB0000459	Endogenous	Organic compounds	Cytoplasm	157.07389322	C7H11NO3
m/z=157.068222979	met34244	Tiglylglycine	HMDB0000959	Endogenous	Organic compounds	Cytoplasm	157.07389322	C7H11NO3
m/z=158.028722644	met9529	2-Methylene-4-oxopentanedioic acid	HMDB0037759	Food	Organic compounds	Cytoplasm|Extracellular	158.0215233	C6H6O5
m/z=158.028722644	met74508	Zymonic acid	HMDB0031210	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	158.0215233	C6H6O5
m/z=158.028722644	met12098	L-Dihydroorotic acid	HMDB0003349	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	158.03275669	C5H6N2O4
m/z=158.028722644	met42515	4,5-Dihydroorotic acid	HMDB0000528	Endogenous	Organic acids and derivatives	Cytoplasm	158.03275669	C5H6N2O4
m/z=158.028900543	met9529	2-Methylene-4-oxopentanedioic acid	HMDB0037759	Food	Organic compounds	Cytoplasm|Extracellular	158.0215233	C6H6O5
m/z=158.028900543	met74508	Zymonic acid	HMDB0031210	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	158.0215233	C6H6O5
m/z=158.028900543	met12098	L-Dihydroorotic acid	HMDB0003349	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	158.03275669	C5H6N2O4
m/z=158.028900543	met42515	4,5-Dihydroorotic acid	HMDB0000528	Endogenous	Organic acids and derivatives	Cytoplasm	158.03275669	C5H6N2O4
m/z=158.080426652	met62482	S-Isopropyl 3-methylbut-2-enethioate	HMDB0032354	Endogenous|Food	Lipids and lipid-like molecules	Membrane	158.07653576	C8H14OS
m/z=158.080426652	met11924	2-Methoxynaphthalene	HMDB0032861	Food	Organic compounds	Membrane	158.07316494	C11H10O
m/z=160.13644139	met18568	1,1-Dimethoxyheptane	HMDB0040432	Endogenous|Food	Organooxygen compounds	Extracellular|Membrane	160.14632988	C9H20O2
m/z=160.13644139	met24723	1,1-Diethoxypentane	HMDB0038393	Endogenous|Food	Organic compounds	Extracellular|Membrane	160.14632988	C9H20O2
m/z=160.13644139	met18012	xi-1-Ethoxy-1-pentyloxyethane	HMDB0037634	Food	Organic compounds	Membrane	160.14632988	C9H20O2
m/z=160.13644139	met69211	Propionylcholine	HMDB0013305	Endogenous	Organic compounds	NULL	160.13375383	C8H18NO2
m/z=160.132410822	met69211	Propionylcholine	HMDB0013305	Endogenous	Organic compounds	NULL	160.13375383	C8H18NO2
m/z=161.112303738	met6532	Nicotine imine	HMDB0001010	Drug metabolite|Endogenous	Organic compounds	Cytoplasm	161.10787343	C10H13N2
m/z=161.112303738	met45388	5,6,7,8-Tetrahydro-2,4-dimethylquinoline	HMDB0029708	Endogenous|Food	Organic compounds	Membrane	161.12044948	C11H15N
m/z=161.112303738	met56559	L-Carnitine	HMDB0000062	Endogenous	Organic nitrogen compounds	Cytoplasm|Extracellular|Mitochondria|Endoplasmic reticulum|Peroxisome	161.10519335	C7H15NO3
m/z=162.147927714	met68548	1,3-Diisopropylbenzene	HMDB0013806	Endogenous	Organic compounds	Membrane (predicted from logP)	162.14085058	C12H18
m/z=162.147927714	met72781	Pregeijerene	HMDB0036759	Endogenous|Food	Organic compounds	Extracellular|Membrane	162.14085058	C12H18
m/z=166.075353601	met47191	1,3,11-Tridecatriene-5,7,9-triyne	HMDB0034294	Food	Hydrocarbons	Membrane	166.07825032	C13H10
m/z=166.075353601	met38939	(3E,5Z)-1,3,5-Tridecatriene-7,9,11-triyne	HMDB0039104	Food	Organic compounds	Membrane	166.07825032	C13H10
m/z=166.075353601	met32820	3-(4-Methyl-3-pentenyl)thiophene	HMDB0038183	Food	Organic compounds	Membrane	166.08162114	C10H14S
m/z=166.075353601	met64412	1-Deoxy-D-glucitol	HMDB0041500	Food	Organic compounds	Cytoplasm|Extracellular	166.08412356	C6H14O5
m/z=166.117820494	met28352	3-Isopropyl-2-methoxy-5-methylpyrazine	HMDB0029742	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	166.11061308	C9H14N2O
m/z=166.117820494	met40187	2-Methoxy-3-(2-methylpropyl)pyrazine	HMDB0031860	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	166.11061308	C9H14N2O
m/z=166.117820494	met57997	2-Methoxy-3-(1-methylpropyl)pyrazine	HMDB0032933	Food	Organic compounds	Cytoplasm|Extracellular	166.11061308	C9H14N2O
m/z=167.065482999	met34014	Pyridoxal	HMDB0001545	Endogenous	Organic compounds	Cytoplasm|Extracellular	167.05824316	C8H9NO3
m/z=167.065482999	met66517	3alpha,4,5,7alpha-Tetrahydro-5-hydroxy-1H-isoindole-1,3(2H)-dione	HMDB0034887	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	167.05824316	C8H9NO3
m/z=167.065482999	met69624	Isopyridoxal	HMDB0004290	Endogenous	Organic compounds	NULL	167.05824316	C8H9NO3
m/z=167.065482999	met71883	(S)-Spinacine	HMDB0029873	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	167.06947655	C7H9N3O2
m/z=167.065482999	met67649	3alpha,4,7,7alpha-Tetrahydro-4-hydroxy-1H-isoindole-1,3(2H)-dione	HMDB0034889	Food	Organic compounds	Cytoplasm|Extracellular	167.05824316	C8H9NO3
m/z=168.068837661	met57882	2,6-Dimethoxy-4-methylphenol	HMDB0029680	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	168.07864425	C9H12O3
m/z=168.068837661	met38637	4-Ipomeanol	HMDB0030472	Endogenous|Food	Organic oxygen compounds	Cytoplasm|Extracellular	168.07864425	C9H12O3
m/z=168.068837661	met11058	Beta-Carboline	HMDB0012897	Endogenous	Organoheterocyclic compounds	NULL	168.06874827	C11H8N2
m/z=168.068837661	met50805	Epoxyoxophorone	HMDB0032252	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	168.07864425	C9H12O3
m/z=168.068837661	met20271	(4-Hydroxy-3-methoxyphenyl)ethanol	HMDB0038925	Food	Benzenoids	Cytoplasm|Extracellular	168.07864425	C9H12O3
m/z=168.068837661	met63020	1-Ipomeanol	HMDB0030473	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	168.07864425	C9H12O3
m/z=168.068837661	met8973	Ethyl 2-furanpropionate	HMDB0032921	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	168.07864425	C9H12O3
m/z=168.068837661	met43978	2-Furanylmethyl butanoate	HMDB0037729	Food	Organic compounds	Cytoplasm|Extracellular	168.07864425	C9H12O3
m/z=171.057172556	met39670	Tetrahydrodipicolinate	HMDB0012289	Endogenous	Organic compounds	NULL	171.05315778	C7H9NO4
m/z=174.148054607	met25158	Butyrylcholine	HMDB0013223	Endogenous	Organic compounds	NULL	174.14940389	C9H20NO2
m/z=174.148054607	met31019	5,7alpha-Dihydro-1,4,4,7a-tetramethyl-4H-indene	HMDB0036683	Endogenous|Food	Hydrocarbons	Extracellular|Membrane	174.14085058	C13H18
m/z=174.148054607	met36921	(2S,4R,5S)-Muscarine	HMDB0029936	Endogenous|Food	Organic oxygen compounds	Cytoplasm|Extracellular	174.14940389	C9H20NO2
m/z=176.102148444	met43992	Serotonin	HMDB0000259	Endogenous	Organoheterocyclic compounds	Cytoplasm|Extracellular	176.09496302	C10H12N2O
m/z=176.163684758	met46484	(6E,8E)-4,6,8-Megastigmatriene	HMDB0035180	Endogenous|Food	Organic compounds	Extracellular|Membrane	176.15650064	C13H20
m/z=179.087958658	met11842	Fructosamine	HMDB0002030	Endogenous	Organic compounds	NULL	179.07937253	C6H13NO5
m/z=179.087958658	met23504	Salsolinol	HMDB0042012	Endogenous	Organic compounds	NULL	179.09462866	C10H13NO2
m/z=179.087958658	met30353	Maltoxazine	HMDB0030372	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	179.09462866	C10H13NO2
m/z=179.087958658	met43474	7-Aminomethyl-7-carbaguanine	HMDB0011690	Endogenous	Organic compounds	NULL	179.08070993	C7H9N5O
m/z=179.087958658	met6195	beta-D-Glucosamine	HMDB0030091	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	179.07937253	C6H13NO5
m/z=179.087958658	met14579	2,3-Dihydro-5-(3-hydroxypropanoyl)-1H-pyrrolizine	HMDB0040021	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	179.09462866	C10H13NO2
m/z=179.087958658	met10279	Ethyl N-methylanthranilate	HMDB0033763	Food	Benzenoids	Cytoplasm|Extracellular	179.09462866	C10H13NO2
m/z=179.087958658	met29072	3,5-Dimethylphenyl methylcarbamate	HMDB0031811	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	179.09462866	C10H13NO2
m/z=179.087958658	met25789	(R)-Salsolinol	HMDB0005199	Endogenous	Organic compounds	NULL	179.09462866	C10H13NO2
m/z=179.087958658	met18737	1,2,3,4,5,6-Hexahydro-5-(1-hydroxyethylidene)-7H-cyclopenta[b]pyridin-7-one	HMDB0039655	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	179.09462866	C10H13NO2
m/z=179.087958658	met27315	Glucosamine	HMDB0001514	Drug|Endogenous|Food	Organic oxygen compounds	Cytoplasm|Extracellular|Membrane	179.07937253	C6H13NO5
m/z=179.087958658	met34483	2(N)-Methyl-norsalsolinol	HMDB0001189	Endogenous	Organic compounds	NULL	179.09462866	C10H13NO2
m/z=185.076100441	met56509	4-Hydroxydiphenylamine	HMDB0032597	Endogenous|Food	Benzenoids	Membrane	185.08406398	C12H11NO
m/z=185.076100441	met14271	(S)-N-(4,5-Dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)alanine	HMDB0034912	Food	Organic compounds	Cytoplasm|Extracellular	185.08004123	C7H11N3O3
m/z=185.076100441	met50038	2-(1-Naphthyl)acetamide	HMDB0032710	Food	Benzenoids	Cytoplasm|Extracellular	185.08406398	C12H11NO
m/z=186.079353829	met25064	5-Butyltetrahydro-2-oxo-3-furancarboxylic acid	HMDB0030992	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	186.08920894	C9H14O4
m/z=186.079353829	met26696	1-Methoxy-1H-indole-3-acetonitrile	HMDB0040973	Food	Organic compounds	Membrane	186.07931295	C11H10N2O
m/z=186.079353829	met63413	5-(2-Methylpropyl)tetrahydro-2-oxo-3-furancarboxylic acid	HMDB0030988	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	186.08920894	C9H14O4
m/z=186.148038055	met2092	7-Ethyl-5,6-dihydro-1,4-dimethylazulene	HMDB0035759	Endogenous|Food	Organic compounds	Extracellular|Membrane	186.14085058	C14H18
m/z=186.148038055	met2417	7-Ethyl-3,6-dihydro-1,4-dimethylazulene	HMDB0036471	Endogenous|Food	Organic compounds	Extracellular|Membrane	186.14085058	C14H18
m/z=190.054867727	met63718	Glycyl-Aspartate	HMDB0028837	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=190.054867727	met27255	Methyl (Z,Z)-10-hydroxy-2,8-decadiene-4,6-diynoate	HMDB0039359	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	190.06299419	C11H10O3
m/z=190.054867727	met55006	Avenalumic acid	HMDB0040731	Food	Organic compounds	Membrane	190.06299419	C11H10O3
m/z=190.054867727	met13382	(S)-2,3-Dihydro-5-hydroxy-2-methyl-1,4-naphthoquinone	HMDB0041122	Food	Organic compounds	Cytoplasm|Extracellular	190.06299419	C11H10O3
