mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=97.0600329662	met26817	2,5-Dimethyloxazole	HMDB0032969	Food	Organic compounds	Cytoplasm|Extracellular	97.05276385	C5H7NO
m/z=97.0600329662	met5872	1-Cyano-2-hydroxy-3-butene	HMDB0031339	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	97.05276385	C5H7NO
m/z=102.054071508	met54683	3-Methyl-2-butene-1-thiol	HMDB0031529	Endogenous|Food	Organosulfur compounds	Cytoplasm|Extracellular|Membrane	102.05032101	C5H10S
m/z=102.054071508	met19766	Cyclopentanethiol	HMDB0039771	Food	Organooxygen compounds	Membrane	102.05032101	C5H10S
m/z=102.054071508	met63834	2-Methyl-1-propenethiol	HMDB0040347	Food	Organic compounds	Membrane (predicted from logP)	102.05032101	C5H10S
m/z=102.054071508	met68293	1-(Methylthio)-1-butene	HMDB0038892	Food	Organosulfur compounds	Membrane	102.05032101	C5H10S
m/z=103.057439523	met38157	3-Aminobutanoic acid	HMDB0031654	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	103.06332854	C4H9NO2
m/z=103.057439523	met24179	O-Acetylethanolamine	HMDB0038394	Food	Organic compounds	Cytoplasm|Extracellular	103.06332854	C4H9NO2
m/z=103.057439523	met27393	Dimethylglycine	HMDB0000092	Endogenous|Microbial	Organic acids and derivatives	Cytoplasm|Mitochondria	103.06332854	C4H9NO2
m/z=103.057439523	met35437	N-Ethylglycine	HMDB0041945	Endogenous	Organic compounds	NULL	103.06332854	C4H9NO2
m/z=103.057439523	met58892	3-Aminoisobutanoic acid	HMDB0003911	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	103.06332854	C4H9NO2
m/z=103.057439523	met25192	Gamma-Aminobutyric acid	HMDB0000112	Endogenous	Organic compounds	Extracellular|Mitochondria|Lysosome	103.06332854	C4H9NO2
m/z=103.057439523	met10838	(S)-b-aminoisobutyric acid	HMDB0002166	Endogenous	Organic compounds	NULL	103.06332854	C4H9NO2
m/z=103.057439523	met6540	D-Alpha-aminobutyric acid	HMDB0000650	Endogenous|Microbial	Organic compounds	Cytoplasm (predicted from logP)	103.06332854	C4H9NO2
m/z=103.057439523	met41360	(R)-b-aminoisobutyric acid	HMDB0002299	Endogenous	Organic compounds	NULL	103.06332854	C4H9NO2
m/z=103.057439523	met40333	2-Aminoisobutyric acid	HMDB0001906	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	103.06332854	C4H9NO2
m/z=103.057439523	met68482	L-Alpha-aminobutyric acid	HMDB0000452	Drug metabolite|Endogenous	Organic compounds	Cytoplasm	103.06332854	C4H9NO2
m/z=103.057439523	met34260	Butyl nitrite	HMDB0031329	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	103.06332854	C4H9NO2
m/z=103.070467508	met38157	3-Aminobutanoic acid	HMDB0031654	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	103.06332854	C4H9NO2
m/z=103.070467508	met24179	O-Acetylethanolamine	HMDB0038394	Food	Organic compounds	Cytoplasm|Extracellular	103.06332854	C4H9NO2
m/z=103.070467508	met27393	Dimethylglycine	HMDB0000092	Endogenous|Microbial	Organic acids and derivatives	Cytoplasm|Mitochondria	103.06332854	C4H9NO2
m/z=103.070467508	met35437	N-Ethylglycine	HMDB0041945	Endogenous	Organic compounds	NULL	103.06332854	C4H9NO2
m/z=103.070467508	met58892	3-Aminoisobutanoic acid	HMDB0003911	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	103.06332854	C4H9NO2
m/z=103.070467508	met25192	Gamma-Aminobutyric acid	HMDB0000112	Endogenous	Organic compounds	Extracellular|Mitochondria|Lysosome	103.06332854	C4H9NO2
m/z=103.070467508	met10838	(S)-b-aminoisobutyric acid	HMDB0002166	Endogenous	Organic compounds	NULL	103.06332854	C4H9NO2
m/z=103.070467508	met6540	D-Alpha-aminobutyric acid	HMDB0000650	Endogenous|Microbial	Organic compounds	Cytoplasm (predicted from logP)	103.06332854	C4H9NO2
m/z=103.070467508	met41360	(R)-b-aminoisobutyric acid	HMDB0002299	Endogenous	Organic compounds	NULL	103.06332854	C4H9NO2
m/z=103.070467508	met40333	2-Aminoisobutyric acid	HMDB0001906	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	103.06332854	C4H9NO2
m/z=103.070467508	met68482	L-Alpha-aminobutyric acid	HMDB0000452	Drug metabolite|Endogenous	Organic compounds	Cytoplasm	103.06332854	C4H9NO2
m/z=103.070467508	met34260	Butyl nitrite	HMDB0031329	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	103.06332854	C4H9NO2
m/z=103.106999699	met65489	Neurine	HMDB0031259	Endogenous|Food	Alkaloids and derivatives	Cytoplasm|Extracellular	103.09971404	C5H13NO
m/z=103.106999699	met62289	Diethylenetriamine	HMDB0031413	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	103.11094743	C4H13N3
m/z=104.069969542	met64718	1-Pentanethiol	HMDB0032457	Endogenous|Food	Organosulfur compounds	Membrane	104.06597107	C5H12S
m/z=104.069969542	met6368	(±)-2-Pentanethiol	HMDB0041010	Food	Organic compounds	Membrane	104.06597107	C5H12S
m/z=104.069969542	met9136	Styrene	HMDB0034240	Food	Organic compounds	Membrane	104.06260026	C8H8
m/z=104.069969542	met28739	3-Methyl-2-butanethiol	HMDB0036180	Food	Organosulfur compounds	Membrane	104.06597107	C5H12S
m/z=104.069969542	met66138	Isopentyl mercaptan	HMDB0033902	Food	Organic compounds	Membrane	104.06597107	C5H12S
m/z=104.069969542	met11898	2-Methyl-1-butanethiol	HMDB0035418	Food	Organic compounds	Membrane	104.06597107	C5H12S
m/z=105.049630457	met2161	N-Nitroethylenediamine	HMDB0031226	Endogenous|Food	Organic 1,3-dipolar compounds	Cytoplasm|Extracellular	105.05382648	C2H7N3O2
m/z=105.049630457	met46842	L-Serine	HMDB0000187	Endogenous	Organic acids and derivatives	Cytoplasm|Extracellular|Mitochondria|Peroxisome	105.0425931	C3H7NO3
m/z=105.049630457	met37658	D-Serine	HMDB0003406	Endogenous	Organic compounds	Extracellular	105.0425931	C3H7NO3
m/z=110.080249174	met16902	3-Methyl-2-cyclohexen-1-one	HMDB0031541	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	110.07316494	C7H10O
m/z=110.080249174	met25842	2-Ethyl-5-methylfuran	HMDB0029728	Endogenous|Food	Organic compounds	Membrane	110.07316494	C7H10O
m/z=110.080249174	met24207	2,3,5-Trimethylfuran	HMDB0029721	Endogenous|Food	Organoheterocyclic compounds	Membrane	110.07316494	C7H10O
m/z=110.080249174	met26628	2-Propylfuran	HMDB0040277	Food	Organic compounds	Membrane	110.07316494	C7H10O
m/z=110.080249174	met3263	2-Isopropylfuran	HMDB0040278	Food	Organoheterocyclic compounds	Membrane	110.07316494	C7H10O
m/z=116.069633604	met8661	1-Propenyl propyl sulfide	HMDB0040244	Food	Organosulfur compounds	Membrane	116.06597107	C6H12S
m/z=116.069633604	met42137	2-Methyl-1-methylthio-2-butene	HMDB0032411	Endogenous|Food	Organosulfur compounds	Cytoplasm|Extracellular|Membrane	116.06597107	C6H12S
m/z=118.085289005	met15295	Diisopropyl sulfide	HMDB0029579	Endogenous|Food	Organosulfur compounds	Membrane	118.08162114	C6H14S
m/z=118.085289005	met50866	Dipropyl sulfide	HMDB0031431	Endogenous|Food	Organosulfur compounds	Membrane	118.08162114	C6H14S
m/z=118.085289005	met45105	1-Hexanethiol	HMDB0039806	Food	Organosulfur compounds	Membrane	118.08162114	C6H14S
m/z=120.100973024	met1817	1,2,4-Tris(methylene)cyclohexane	HMDB0040458	Food	Organic compounds	Membrane	120.09390038	C9H12
m/z=120.100973024	met39473	Isopropylbenzene	HMDB0034029	Food	Organic compounds	Membrane	120.09390038	C9H12
m/z=120.100973024	met46239	1,2,4-Trimethylbenzene	HMDB0013733	Endogenous	Benzenoids	Membrane (predicted from logP)	120.09390038	C9H12
m/z=122.007445268	met32040	3-Mercaptolactic acid	HMDB0002127	Endogenous	Organic compounds	Cytoplasm	122.00376475	C3H6O3S
m/z=122.116608941	met49444	Santene	HMDB0038140	Food	Hydrocarbons	Membrane	122.10955045	C9H14
m/z=125.054912094	met13262	2-O-Methylcytosine	HMDB0004339	Endogenous	Organic compounds	NULL	125.05891186	C5H7N3O
m/z=125.054912094	met48333	5-Methylcytosine	HMDB0002894	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	125.05891186	C5H7N3O
m/z=125.054912094	met37661	3-Methylcytosine 	HMDB0011601	Endogenous	Organic compounds	NULL	125.05891186	C5H7N3O
m/z=125.065976436	met13262	2-O-Methylcytosine	HMDB0004339	Endogenous	Organic compounds	NULL	125.05891186	C5H7N3O
m/z=125.065976436	met48333	5-Methylcytosine	HMDB0002894	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	125.05891186	C5H7N3O
m/z=125.065976436	met37661	3-Methylcytosine 	HMDB0011601	Endogenous	Organic compounds	NULL	125.05891186	C5H7N3O
m/z=127.106951871	met57094	Nor-psi-tropine	HMDB0031667	Endogenous|Food	Alkaloids and derivatives	Cytoplasm|Extracellular	127.09971404	C7H13NO
m/z=127.106951871	met3586	1-(1-Pyrrolidinyl)-2-propanone	HMDB0040030	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	127.09971404	C7H13NO
m/z=128.065728299	met5187	Dihydrothymine	HMDB0000079	Endogenous	Organic compounds	Cytoplasm	128.05857751	C5H8N2O2
m/z=128.065728299	met66614	Naphthalene	HMDB0029751	Endogenous|Food	Organic compounds	Membrane	128.06260026	C10H8
m/z=128.065728299	met28043	L-Cyclo(alanylglycyl)	HMDB0031547	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	128.05857751	C5H8N2O2
m/z=128.065728299	met70129	Squamolone	HMDB0029874	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	128.05857751	C5H8N2O2
m/z=130.053076515	met43305	S-2-Propenyl propanethioate	HMDB0037493	Food	Organic acids and derivatives	Cytoplasm|Extracellular	130.04523563	C6H10OS
m/z=130.053076515	met12975	Acetoin acetate	HMDB0033698	Food	Organic compounds	Cytoplasm|Extracellular	130.06299419	C6H10O3
m/z=130.053076515	met66471	Mevalonolactone	HMDB0006024	Endogenous	Organic compounds	NULL	130.06299419	C6H10O3
m/z=130.053076515	met49515	Ethyl 3-oxobutanoate	HMDB0031218	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	130.06299419	C6H10O3
m/z=130.053076515	met48339	Ethyl acetoacetate	HMDB0031216	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	130.06299419	C6H10O3
m/z=130.053076515	met8628	5-Ethoxy-4,5-dihydro-2(3H)furanone	HMDB0031214	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	130.06299419	C6H10O3
m/z=130.053076515	met57985	2-Ketohexanoic acid	HMDB0001864	Endogenous	Organic compounds	NULL	130.06299419	C6H10O3
m/z=130.053076515	met43585	Ketoleucine	HMDB0000695	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria	130.06299419	C6H10O3
m/z=130.053076515	met3116	2-[(Methylthio)methyl]-2-butenal	HMDB0031370	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.04523563	C6H10OS
m/z=130.053076515	met72791	Adipate semialdehyde	HMDB0012882	Endogenous|Food	Organic compounds	Extracellular|Membrane	130.06299419	C6H10O3
m/z=130.053076515	met9195	2-Ethyldihydro-3(2H)-thiophenone	HMDB0040238	Food	Organic compounds	Cytoplasm|Extracellular	130.04523563	C6H10OS
m/z=130.053076515	met19450	3-Oxohexanoic acid	HMDB0010717	Endogenous	Organic compounds	NULL	130.06299419	C6H10O3
m/z=130.053076515	met58924	Sherry lactone	HMDB0033286	Food	Organic compounds	Cytoplasm|Extracellular	130.06299419	C6H10O3
m/z=130.053076515	met14637	3-Methyl-2-oxovaleric acid	HMDB0000491	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.06299419	C6H10O3
m/z=130.053076515	met690	Methyl levulinate	HMDB0041602	Food	Organic acids and derivatives	Cytoplasm|Extracellular	130.06299418	C6H10O3
m/z=130.053076515	met10360	(4S,6S)-3,4,5,6-Tetrahydro-4-hydroxy-6-methyl-2H-pyran-2-one	HMDB0033302	Food	Organic compounds	Cytoplasm|Extracellular	130.06299419	C6H10O3
m/z=130.053076515	met32648	2-Methyl-3-ketovaleric acid	HMDB0000408	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.06299419	C6H10O3
m/z=130.09747713	met65456	Isopropyl butyrate	HMDB0039619	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met9131	Isopropyl 2-methylpropanoate	HMDB0038227	Food	Organic compounds	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met54201	Ethyl 2-methylbutyrate	HMDB0033745	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met48124	Ethyl pentanoate	HMDB0040297	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met54966	Propyl butyrate	HMDB0039618	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met71991	Hexyl formate	HMDB0032874	Food	Organic acids and derivatives	Membrane	130.09937969	C7H14O2
m/z=130.09747713	met52256	Pentyl acetate	HMDB0039095	Food	Organic acids and derivatives	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met63028	2-Methylhexanoic acid	HMDB0031594	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met69332	Heptanoic acid	HMDB0000666	Endogenous|Food	Organic compounds	Extracellular|Membrane (predicted from logP)	130.09937969	C7H14O2
m/z=130.09747713	met67519	Isopentyl acetate	HMDB0031528	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met63081	Methyl 4-methylpentanoate	HMDB0036238	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met39862	Methyl (±)-2-methylpentanoate	HMDB0036237	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met59421	Butyl propionate	HMDB0030052	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met11131	Propyl 2-methylpropanoate	HMDB0036209	Food	Organic acids and derivatives	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met43135	Ethyl isovalerate	HMDB0030028	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met38675	5-Methylhexanoic acid	HMDB0031595	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	130.09937969	C7H14O2
m/z=130.09747713	met6362	(±)-2-Pentanol acetate	HMDB0031600	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met65602	2-Methylbutyl acetate	HMDB0034166	Food	Organic acids and derivatives	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met11008	Methyl hexanoate	HMDB0035238	Food	Organic compounds	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met47594	2-Methylpropyl propanoate	HMDB0034239	Food	Organic acids and derivatives	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=130.09747713	met37647	cis- and trans-2-Isopropyl-4-methyl-1,3-dioxolane	HMDB0032204	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	130.09937969	C7H14O2
m/z=134.116737941	met15923	p-Mentha-1,3,8-triene	HMDB0037013	Endogenous|Food	Organic compounds	Extracellular|Membrane	134.10955045	C10H14
m/z=134.116737941	met44923	1-Isopropyl-3-methylbenzene	HMDB0037051	Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116737941	met13372	1-Methyl-2-propylbenzene	HMDB0032627	Endogenous|Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116737941	met57699	1-Isopropyl-2-methylbenzene	HMDB0037050	Food	Organic compounds	Membrane	134.10955045	C10H14
m/z=134.116706865	met15923	p-Mentha-1,3,8-triene	HMDB0037013	Endogenous|Food	Organic compounds	Extracellular|Membrane	134.10955045	C10H14
m/z=134.116706865	met44923	1-Isopropyl-3-methylbenzene	HMDB0037051	Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116706865	met13372	1-Methyl-2-propylbenzene	HMDB0032627	Endogenous|Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116706865	met57699	1-Isopropyl-2-methylbenzene	HMDB0037050	Food	Organic compounds	Membrane	134.10955045	C10H14
m/z=137.054934482	met12524	3-Pyridylacetic acid	HMDB0001538	Endogenous	Organic compounds	NULL	137.04767847	C7H7NO2
m/z=137.054934482	met9360	Trigonelline	HMDB0000875	Endogenous|Food	Organic compounds	Cytoplasm	137.04767847	C7H7NO2
m/z=137.054934482	met65339	p-Aminobenzoic acid	HMDB0001392	Endogenous|Microbial	Benzenoids	NULL	137.04767847	C7H7NO2
m/z=137.054934482	met74216	Methyl nicotinate	HMDB0029806	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	137.04767847	C7H7NO2
m/z=137.091358573	met42142	Tyramine	HMDB0000306	Endogenous	Benzenoids	Cytoplasm	137.08406398	C8H11NO
m/z=137.091358573	met61054	(±)-2-(2-Furanyl)pyrrolidine	HMDB0040059	Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=137.091358573	met29740	m-Tyramine	HMDB0004989	Endogenous	Organic compounds	Cytoplasm	137.08406398	C8H11NO
m/z=137.091358573	met33013	Dimethylaniline-N-oxide	HMDB0001466	Endogenous	Organic compounds	NULL	137.08406398	C8H11NO
m/z=137.091358573	met8897	2-Hydroxyphenethylamine	HMDB0001065	Endogenous	Organic compounds	NULL	137.08406398	C8H11NO
m/z=137.091358573	met52010	2-Acetyl-1-ethylpyrrole	HMDB0029759	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=137.091358573	met72242	1,2,3,4,5,6-Hexahydro-7H-cyclopenta[b]pyridin-7-one	HMDB0039657	Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=138.058251073	met54780	2-Phenoxyethanol	HMDB0041607	Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met12699	1-(2-Furyl)butan-3-one	HMDB0032290	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met44497	2-Ethylbenzenethiol	HMDB0041361	Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met73607	2-Methoxy-4-methylphenol	HMDB0032136	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met54639	3-Acetyl-2,5-dimethylfuran	HMDB0029563	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met22443	2,6-Dimethylbenzenethiol	HMDB0032019	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met35848	2-Acetyl-3,5-dimethylfuran	HMDB0032159	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met62902	4-Ethyl-1,2-benzenediol	HMDB0040174	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met65571	1,3-Dimethoxybenzene	HMDB0029672	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met27224	8-Hydroxypurine	HMDB0012182	Endogenous	Organic compounds	NULL	138.05416083	C5H6N4O
m/z=138.058251073	met31750	Tyrosol	HMDB0004284	Endogenous	Organic compounds	NULL	138.06807956	C8H10O2
m/z=138.058251073	met1531	1,4-Dimethoxybenzene	HMDB0029671	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met36313	(+/-)-1-Phenylethylmercaptan	HMDB0032467	Endogenous|Food	Benzenoids	Membrane	138.05032101	C8H10S
m/z=138.058251073	met35206	1-(2-Furanyl)-1-butanone	HMDB0039802	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met46848	2,6-Dimethyl-1,4-benzenediol	HMDB0032137	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met50409	1,2-Dimethoxybenzene	HMDB0032139	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met19649	4-Methoxybenzyl alcohol	HMDB0034241	Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met17582	3-Ethyl-1,2-benzenediol	HMDB0040177	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met64660	4-Ethoxyphenol	HMDB0032036	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met18480	Benzyl methyl sulfide	HMDB0031314	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met22252	2-Phenylethanethiol	HMDB0032637	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=139.059202904	met67926	5-Acetyl-2,4-dimethyloxazole	HMDB0038174	Food	Organic compounds	Cytoplasm|Extracellular	139.06332854	C7H9NO2
m/z=139.059202904	met27307	3,4-Dihydroxybenzylamine	HMDB0012153	Endogenous	Organic compounds	NULL	139.06332854	C7H9NO2
m/z=141.02157808	met4798	2-Propanoylthiazole	HMDB0037168	Food	Organooxygen compounds	Cytoplasm|Extracellular	141.02483454	C6H7NOS
m/z=141.02157808	met58582	O-Phosphoethanolamine	HMDB0000224	Endogenous	Organic compounds	Cytoplasm|Endoplasmic reticulum	141.01909426	C2H8NO4P
m/z=143.065516488	met31230	Quinaldine	HMDB0042004	Drug|Food	Organic compounds	Membrane (predicted from logP)	143.07349929	C10H9N
m/z=143.065516488	met38007	Vinylacetylglycine	HMDB0000894	Endogenous	Organic compounds	NULL	143.05824316	C6H9NO3
m/z=143.065516488	met366	6-Methylquinoline	HMDB0033115	Food	Organic compounds	Membrane	143.07349929	C10H9N
m/z=143.065516488	met41873	Acrylamide-acrylic acid resin	HMDB0032161	Endogenous|Food	Organic acids and derivatives	NULL	143.05824316	C6H9NO3
m/z=144.068845626	met31122	Botryodiplodin	HMDB0036594	Food|Toxin	Organic compounds	Cytoplasm|Extracellular	144.07864425	C7H12O3
m/z=144.068845626	met5352	Methyl (R)-3-methyl-2-oxopentanoate	HMDB0037114	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	144.07864425	C7H12O3
m/z=144.068845626	met29338	2-Aminoquinoline	HMDB0034175	Food	Organic compounds	Cytoplasm|Extracellular	144.06874827	C9H8N2
m/z=144.068845626	met29035	Ethyl levulinate	HMDB0040433	Food	Organic acids and derivatives	Cytoplasm|Extracellular	144.07864425	C7H12O3
m/z=144.068845626	met18285	5-Methylquinoxaline	HMDB0033178	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	144.06874827	C9H8N2
m/z=144.068845626	met51219	4-Hydroxycyclohexylcarboxylic acid	HMDB0001988	Endogenous|Microbial	Organic oxygen compounds	NULL	144.07864425	C7H12O3
m/z=144.068845626	met3436	S-(3-Methyl-2-butenyl) ethanethioate	HMDB0031698	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	144.0608857	C7H12OS
m/z=144.068845626	met45386	N,N-dinitrosopiperazine	HMDB0041941	Endogenous	Organic compounds	NULL	144.06472552	C4H8N4O2
m/z=144.068845626	met6165	Tetrahydrofurfuryl acetate	HMDB0031176	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	144.07864425	C7H12O3
m/z=146.076470001	met33284	Benzylideneacetone	HMDB0031617	Endogenous|Food	Phenylpropanoids and polyketides	Cytoplasm|Extracellular	146.07316494	C10H10O
m/z=146.076470001	met65831	4-Methyl-4-(methylthio)-2-pentanone	HMDB0037621	Food	Organooxygen compounds	Cytoplasm|Extracellular	146.07653576	C7H14OS
