mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=126.094576709	met33871	6-Octenal	HMDB0039769	Food	Organic compounds	Membrane	126.10446507	C8H14O
m/z=126.094576709	met9308	(Z)-5-Octenal	HMDB0039770	Food	Organooxygen compounds	Membrane	126.10446507	C8H14O
m/z=126.094576709	met53417	2,4,4-Trimethylcyclopentanone	HMDB0031197	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=126.094576709	met12778	(3xi,5Z)-1,5-Octadien-3-ol	HMDB0030966	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	126.10446507	C8H14O
m/z=126.094576709	met20875	3-Octen-2-one	HMDB0033547	Food	Organooxygen compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=126.094576709	met17164	3-Methyl-3-hepten-2-one	HMDB0031590	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=126.094576709	met48206	(2E,4E)-2,4-Octadien-1-ol	HMDB0040151	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	126.10446507	C8H14O
m/z=126.094576709	met21428	6-Methyl-3-hepten-2-one, trans-	HMDB0032403	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=126.094576709	met13317	2-Octenal	HMDB0030961	Endogenous|Food	Organic compounds	Membrane	126.10446507	C8H14O
m/z=126.094576709	met42807	(3E,5Z)-3,5-Octadien-1-ol	HMDB0040149	Endogenous|Food	Organic compounds	Extracellular|Membrane	126.10446507	C8H14O
m/z=126.094576709	met54543	(E)-2-octenal	HMDB0013809	Endogenous	Organic compounds	Membrane (predicted from logP)	126.10446507	C8H14O
m/z=126.094576709	met27010	2-Ethylidenehexanal	HMDB0037152	Food	Organooxygen compounds	Membrane	126.10446507	C8H14O
m/z=126.094576709	met36615	(S,E)-Filbertone	HMDB0035242	Food	Organic compounds	Membrane	126.10446507	C8H14O
m/z=126.094576709	met65389	2-Octen-4-one	HMDB0031301	Endogenous|Food	Organic compounds	Membrane	126.10446507	C8H14O
m/z=126.094576709	met53202	1-Octen-3-one	HMDB0031309	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=126.094576709	met68876	Sulcatone	HMDB0035915	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	126.10446507	C8H14O
m/z=126.094576709	met56726	2,5-Octadien-1-ol	HMDB0040146	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	126.10446507	C8H14O
m/z=126.094576709	met29945	5-Methyl-5-hepten-2-one	HMDB0031591	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	126.10446507	C8H14O
m/z=126.094576709	met54699	5-Octen-2-one	HMDB0035390	Food	Organic compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=126.094576709	met38596	4-Octen-3-one	HMDB0032451	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	126.10446507	C8H14O
m/z=127.106951871	met57094	Nor-psi-tropine	HMDB0031667	Endogenous|Food	Alkaloids and derivatives	Cytoplasm|Extracellular	127.09971404	C7H13NO
m/z=127.106951871	met3586	1-(1-Pyrrolidinyl)-2-propanone	HMDB0040030	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	127.09971404	C7H13NO
m/z=128.110329239	met6198	2-Methyl-3-heptanone	HMDB0032402	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	128.12011513	C8H16O
m/z=128.110329239	met54897	(±)-(E)-2-Octen-4-ol	HMDB0031300	Endogenous|Food	Organooxygen compounds	Membrane	128.12011513	C8H16O
m/z=128.110329239	met13864	(Z)-3-Octen-1-ol	HMDB0035231	Food	Organic compounds	Membrane	128.12011513	C8H16O
m/z=128.110329239	met37438	(Z)-5-Octen-1-ol	HMDB0031298	Endogenous|Food	Organic compounds	Extracellular|Membrane	128.12011513	C8H16O
m/z=128.110329239	met15197	2-Octanone	HMDB0031294	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	128.12011513	C8H16O
m/z=128.110329239	met66405	xi-7-Octen-2-ol	HMDB0037181	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	128.12011513	C8H16O
m/z=128.110329239	met62962	trans-3-Octen-2-ol	HMDB0032450	Endogenous|Food	Organic compounds	Extracellular|Membrane	128.12011513	C8H16O
m/z=128.110329239	met30361	Ethyl pentyl ketone	HMDB0031295	Endogenous|Food	Organic compounds	Membrane	128.12011513	C8H16O
m/z=128.110329239	met64151	(R)-1-Octen-3-ol	HMDB0031299	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	128.12011513	C8H16O
m/z=128.110329239	met47674	(R)-Sulcatol	HMDB0030030	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	128.12011513	C8H16O
m/z=128.110329239	met64108	2,5-Diethyltetrahydrofuran	HMDB0029574	Endogenous|Food	Organic compounds	Membrane	128.12011513	C8H16O
m/z=128.110329239	met40866	(E)-2-Octen-1-ol	HMDB0031296	Food	Lipids and lipid-like molecules	Membrane	128.12011513	C8H16O
m/z=128.110329239	met72705	(E)-3-Octen-1-ol	HMDB0035768	Endogenous|Food	Organic compounds	Extracellular|Membrane	128.12011513	C8H16O
m/z=128.110329239	met19016	Octanal	HMDB0001140	Endogenous	Organic compounds	Membrane (predicted from logP)	128.12011513	C8H16O
m/z=130.085485973	met62419	3-Methylcyclohexanethiol	HMDB0031537	Endogenous|Food	Organic compounds	Membrane	130.08162114	C7H14S
m/z=132.101080486	met48878	p-Mentha-1,3,5,8-tetraene	HMDB0029641	Endogenous|Food	Benzenoids	Extracellular|Membrane	132.09390038	C10H12
m/z=132.101080486	met48350	2-Heptanethiol	HMDB0032303	Endogenous|Food	Organosulfur compounds	Membrane	132.0972712	C7H16S
m/z=132.101080486	met30503	1-Nitrohexane	HMDB0013812	Endogenous	Organic compounds	NULL	132.1024537	C6H14NO2
m/z=132.101080486	met47793	Heptane-1-thiol	HMDB0032304	Endogenous|Food	Organosulfur compounds	Membrane	132.0972712	C7H16S
m/z=132.101080486	met43716	(3-Aminopropoxy)guanidine	HMDB0039228	Food	Organic compounds	Cytoplasm|Extracellular	132.10111103	C4H12N4O
m/z=133.068060059	met40982	1,4-Dideoxy-1,4-imino-D-ribitol	HMDB0039499	Drug|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	133.07389322	C5H11NO3
m/z=133.068060059	met32303	N-Lactoyl ethanolamine	HMDB0032356	Endogenous|Food	Organonitrogen compounds	Cytoplasm|Extracellular	133.07389322	C5H11NO3
m/z=133.068060059	met60803	3-Methylpyrrolo[1,2-a]pyrazine	HMDB0033172	Food	Organic compounds	Cytoplasm|Extracellular	133.06399724	C7H7N3
m/z=133.068060059	met15906	L-2-Amino-5-hydroxypentanoic acid	HMDB0031658	Endogenous|Food	Organic acids and derivatives	Cytoplasm|Extracellular	133.07389322	C5H11NO3
m/z=134.116737941	met15923	p-Mentha-1,3,8-triene	HMDB0037013	Endogenous|Food	Organic compounds	Extracellular|Membrane	134.10955045	C10H14
m/z=134.116737941	met44923	1-Isopropyl-3-methylbenzene	HMDB0037051	Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116737941	met13372	1-Methyl-2-propylbenzene	HMDB0032627	Endogenous|Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116737941	met57699	1-Isopropyl-2-methylbenzene	HMDB0037050	Food	Organic compounds	Membrane	134.10955045	C10H14
m/z=134.116706865	met15923	p-Mentha-1,3,8-triene	HMDB0037013	Endogenous|Food	Organic compounds	Extracellular|Membrane	134.10955045	C10H14
m/z=134.116706865	met44923	1-Isopropyl-3-methylbenzene	HMDB0037051	Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116706865	met13372	1-Methyl-2-propylbenzene	HMDB0032627	Endogenous|Food	Benzenoids	Membrane	134.10955045	C10H14
m/z=134.116706865	met57699	1-Isopropyl-2-methylbenzene	HMDB0037050	Food	Organic compounds	Membrane	134.10955045	C10H14
m/z=137.054934482	met12524	3-Pyridylacetic acid	HMDB0001538	Endogenous	Organic compounds	NULL	137.04767847	C7H7NO2
m/z=137.054934482	met9360	Trigonelline	HMDB0000875	Endogenous|Food	Organic compounds	Cytoplasm	137.04767847	C7H7NO2
m/z=137.054934482	met65339	p-Aminobenzoic acid	HMDB0001392	Endogenous|Microbial	Benzenoids	NULL	137.04767847	C7H7NO2
m/z=137.054934482	met74216	Methyl nicotinate	HMDB0029806	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	137.04767847	C7H7NO2
m/z=137.091358573	met42142	Tyramine	HMDB0000306	Endogenous	Benzenoids	Cytoplasm	137.08406398	C8H11NO
m/z=137.091358573	met61054	(±)-2-(2-Furanyl)pyrrolidine	HMDB0040059	Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=137.091358573	met29740	m-Tyramine	HMDB0004989	Endogenous	Organic compounds	Cytoplasm	137.08406398	C8H11NO
m/z=137.091358573	met33013	Dimethylaniline-N-oxide	HMDB0001466	Endogenous	Organic compounds	NULL	137.08406398	C8H11NO
m/z=137.091358573	met8897	2-Hydroxyphenethylamine	HMDB0001065	Endogenous	Organic compounds	NULL	137.08406398	C8H11NO
m/z=137.091358573	met52010	2-Acetyl-1-ethylpyrrole	HMDB0029759	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=137.091358573	met72242	1,2,3,4,5,6-Hexahydro-7H-cyclopenta[b]pyridin-7-one	HMDB0039657	Food	Organic compounds	Cytoplasm|Extracellular	137.08406398	C8H11NO
m/z=138.058251073	met54780	2-Phenoxyethanol	HMDB0041607	Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met12699	1-(2-Furyl)butan-3-one	HMDB0032290	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met44497	2-Ethylbenzenethiol	HMDB0041361	Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met73607	2-Methoxy-4-methylphenol	HMDB0032136	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met54639	3-Acetyl-2,5-dimethylfuran	HMDB0029563	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met22443	2,6-Dimethylbenzenethiol	HMDB0032019	Endogenous|Food	Organic compounds	Membrane	138.05032101	C8H10S
m/z=138.058251073	met35848	2-Acetyl-3,5-dimethylfuran	HMDB0032159	Endogenous|Food	Organooxygen compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met62902	4-Ethyl-1,2-benzenediol	HMDB0040174	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met65571	1,3-Dimethoxybenzene	HMDB0029672	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met27224	8-Hydroxypurine	HMDB0012182	Endogenous	Organic compounds	NULL	138.05416083	C5H6N4O
m/z=138.058251073	met31750	Tyrosol	HMDB0004284	Endogenous	Organic compounds	NULL	138.06807956	C8H10O2
m/z=138.058251073	met1531	1,4-Dimethoxybenzene	HMDB0029671	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
m/z=138.058251073	met36313	(+/-)-1-Phenylethylmercaptan	HMDB0032467	Endogenous|Food	Benzenoids	Membrane	138.05032101	C8H10S
m/z=138.058251073	met35206	1-(2-Furanyl)-1-butanone	HMDB0039802	Food	Organic compounds	Cytoplasm|Extracellular	138.06807956	C8H10O2
