mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=154.033814345	met21843	3,5-Dihydroxybenzoic acid	HMDB0013677	Endogenous	Organic compounds	NULL	154.02660867	C7H6O4
m/z=154.033814345	met28823	2,4-Dihydroxybenzoic acid	HMDB0029666	Endogenous|Food	Benzenoids	Cytoplasm|Extracellular	154.02660867	C7H6O4
m/z=154.033814345	met19329	Gentisic acid	HMDB0000152	Endogenous	Benzenoids	Cytoplasm	154.02660867	C7H6O4
m/z=154.033814345	met6604	2,6-Dihydroxybenzoic acid	HMDB0013676	Endogenous	Benzenoids	Membrane (predicted from logP)	154.02660867	C7H6O4
m/z=154.033814345	met38616	2-Pyrocatechuic acid	HMDB0000397	Endogenous	Benzenoids	NULL	154.02660867	C7H6O4
m/z=154.033814345	met47075	Diethylphosphate	HMDB0012209	Endogenous	Organic compounds	NULL	154.03949535	C4H11O4P
m/z=154.033814345	met12690	1-Phenyl-2,4-pentadiyn-1-one	HMDB0032945	Food	Organic compounds	Cytoplasm|Extracellular	154.04186481	C11H6O
m/z=154.033814345	met64580	Protocatechuic acid	HMDB0001856	Food	Benzenoids	NULL	154.02660867	C7H6O4
m/z=154.033814345	met21496	Patulin	HMDB0034299	Food|Toxin	Organic compounds	Cytoplasm|Extracellular	154.02660868	C7H6O4
m/z=156.064931882	met22560	3-Indoleacetonitrile	HMDB0006524	Endogenous|Microbial	Organic compounds	Mitochondria	156.06874827	C10H8N2
m/z=156.064931882	met18298	2-[(Isopropylthio)methyl]furan	HMDB0036181	Food	Organic compounds	Membrane	156.0608857	C8H12OS
m/z=158.028722644	met9529	2-Methylene-4-oxopentanedioic acid	HMDB0037759	Food	Organic compounds	Cytoplasm|Extracellular	158.0215233	C6H6O5
m/z=158.028722644	met74508	Zymonic acid	HMDB0031210	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	158.0215233	C6H6O5
m/z=158.028722644	met12098	L-Dihydroorotic acid	HMDB0003349	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	158.03275669	C5H6N2O4
m/z=158.028722644	met42515	4,5-Dihydroorotic acid	HMDB0000528	Endogenous	Organic acids and derivatives	Cytoplasm	158.03275669	C5H6N2O4
m/z=160.132410822	met69211	Propionylcholine	HMDB0013305	Endogenous	Organic compounds	NULL	160.13375383	C8H18NO2
m/z=162.147927714	met68548	1,3-Diisopropylbenzene	HMDB0013806	Endogenous	Organic compounds	Membrane (predicted from logP)	162.14085058	C12H18
m/z=162.147927714	met72781	Pregeijerene	HMDB0036759	Endogenous|Food	Organic compounds	Extracellular|Membrane	162.14085058	C12H18
m/z=167.065482999	met34014	Pyridoxal	HMDB0001545	Endogenous	Organic compounds	Cytoplasm|Extracellular	167.05824316	C8H9NO3
m/z=167.065482999	met66517	3alpha,4,5,7alpha-Tetrahydro-5-hydroxy-1H-isoindole-1,3(2H)-dione	HMDB0034887	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	167.05824316	C8H9NO3
m/z=167.065482999	met69624	Isopyridoxal	HMDB0004290	Endogenous	Organic compounds	NULL	167.05824316	C8H9NO3
m/z=167.065482999	met71883	(S)-Spinacine	HMDB0029873	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	167.06947655	C7H9N3O2
m/z=167.065482999	met67649	3alpha,4,7,7alpha-Tetrahydro-4-hydroxy-1H-isoindole-1,3(2H)-dione	HMDB0034889	Food	Organic compounds	Cytoplasm|Extracellular	167.05824316	C8H9NO3
m/z=171.057172556	met39670	Tetrahydrodipicolinate	HMDB0012289	Endogenous	Organic compounds	NULL	171.05315778	C7H9NO4
m/z=174.148054607	met25158	Butyrylcholine	HMDB0013223	Endogenous	Organic compounds	NULL	174.14940389	C9H20NO2
m/z=174.148054607	met31019	5,7alpha-Dihydro-1,4,4,7a-tetramethyl-4H-indene	HMDB0036683	Endogenous|Food	Hydrocarbons	Extracellular|Membrane	174.14085058	C13H18
m/z=174.148054607	met36921	(2S,4R,5S)-Muscarine	HMDB0029936	Endogenous|Food	Organic oxygen compounds	Cytoplasm|Extracellular	174.14940389	C9H20NO2
m/z=175.07061812	met57356	Hydroxymethyl indol-3-yl ketone	HMDB0038628	Food	Organoheterocyclic compounds	Cytoplasm|Extracellular	175.06332854	C10H9NO2
m/z=175.07061812	met2214	1-Methoxy-1H-indole-3-carboxaldehyde	HMDB0040972	Food	Organic compounds	Cytoplasm|Extracellular	175.06332854	C10H9NO2
m/z=175.07061812	met51530	5-Hydroxyindoleacetaldehyde	HMDB0004073	Drug metabolite|Endogenous	Organic compounds	Cytoplasm|Mitochondria	175.06332854	C10H9NO2
m/z=186.079353829	met25064	5-Butyltetrahydro-2-oxo-3-furancarboxylic acid	HMDB0030992	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	186.08920894	C9H14O4
m/z=186.079353829	met26696	1-Methoxy-1H-indole-3-acetonitrile	HMDB0040973	Food	Organic compounds	Membrane	186.07931295	C11H10N2O
m/z=186.079353829	met63413	5-(2-Methylpropyl)tetrahydro-2-oxo-3-furancarboxylic acid	HMDB0030988	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	186.08920894	C9H14O4
m/z=190.054867727	met63718	Glycyl-Aspartate	HMDB0028837	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=190.054867727	met27255	Methyl (Z,Z)-10-hydroxy-2,8-decadiene-4,6-diynoate	HMDB0039359	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	190.06299419	C11H10O3
m/z=190.054867727	met55006	Avenalumic acid	HMDB0040731	Food	Organic compounds	Membrane	190.06299419	C11H10O3
m/z=190.054867727	met13382	(S)-2,3-Dihydro-5-hydroxy-2-methyl-1,4-naphthoquinone	HMDB0041122	Food	Organic compounds	Cytoplasm|Extracellular	190.06299419	C11H10O3
m/z=190.054867727	met25652	L-beta-aspartyl-L-glycine 	HMDB0011165	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=190.054867727	met67892	5-(Methylthio)-2-[(methylthio)methyl]-2-pentenal	HMDB0037815	Food	Organooxygen compounds	Cytoplasm|Extracellular	190.04860645	C8H14OS2
m/z=190.054867727	met28999	3-Dehydroquinate	HMDB0012710	Endogenous	Organooxygen compounds	NULL	190.04773805	C7H10O6
m/z=190.054867727	met39148	Aspartyl-Glycine	HMDB0028753	Endogenous	Organic compounds	NULL	190.05897144	C6H10N2O5
m/z=190.054867727	met73664	Coixinden A	HMDB0040938	Food	Organic compounds	Cytoplasm|Extracellular	190.06299419	C11H10O3
m/z=190.054867727	met43670	7-Methoxy-6-methyl-2H-1-benzopyran-2-one	HMDB0032991	Food	Organic compounds	Cytoplasm|Extracellular	190.06299419	C11H10O3
m/z=190.054867727	met23543	7-Hydroxy-2,5-dimethyl-4H-1-benzopyran-4-one	HMDB0040326	Food	Organic compounds	Cytoplasm|Extracellular	190.06299419	C11H10O3
m/z=192.122281744	met36102	11,12,13-Trinor-1,3,5-bisabolatrien-10-oic acid	HMDB0039643	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	192.11502976	C12H16O2
m/z=192.122281744	met29284	1-Phenylethyl isobutyrate	HMDB0037716	Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met10041	Ethyl 4-phenylbutanoate	HMDB0031618	Endogenous|Food	Organic compounds	Extracellular|Membrane	192.11502976	C12H16O2
m/z=192.122281744	met33019	3-Phenylpropyl propanoate	HMDB0036388	Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met6690	2-Phenylethyl butanoate	HMDB0035014	Endogenous|Food	Organic compounds	Extracellular|Membrane	192.11502976	C12H16O2
m/z=192.122281744	met62328	Benzyl 3-methylbutanoate	HMDB0032043	Endogenous|Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met72276	4-Methyl-2-(1-phenylethyl)-1,3-dioxolane, 9CI	HMDB0037165	Food	Benzenoids	Cytoplasm|Extracellular	192.11502976	C12H16O2
m/z=192.122281744	met43432	2-(2-Hydroxy-4-methylphenyl)-3-pentanone	HMDB0038180	Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met57516	11,12,13-Trinor-1(10)-spirovetivene-2,7-dione	HMDB0036734	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	192.11502976	C12H16O2
m/z=192.122281744	met52033	3-Methylbutyl benzoate	HMDB0033380	Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met39781	2-Benzyl-4,5-dimethyl-1,3-dioxolane	HMDB0039841	Drug|Food	Benzenoids	Cytoplasm|Extracellular	192.11502976	C12H16O2
m/z=192.122281744	met44426	2-Methyl-1-phenyl-2-propanyl acetate	HMDB0031571	Endogenous|Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met64258	2-Ethoxy-1-methoxy-4-(1-propenyl)benzene	HMDB0039496	Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met25047	4-Methylphenyl 3-methylbutanoate	HMDB0037709	Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met43763	4-Phenyl-2-butyl acetate	HMDB0031614	Endogenous|Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met21904	2-Phenylethyl 2-methylpropanoate	HMDB0035015	Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met71443	2-Methylpropyl phenylacetate	HMDB0035010	Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met3957	5-Isopropyl-2-methylphenol acetate	HMDB0035447	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	192.11502976	C12H16O2
m/z=192.122281744	met16394	1-Phenylethyl butyrate	HMDB0037717	Food	Benzenoids	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met65333	Butyl phenylacetate	HMDB0040427	Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=192.122281744	met51140	1-Ethoxy-2-methoxy-4-(1-propenyl)benzene	HMDB0037792	Food	Organic compounds	Membrane	192.11502976	C12H16O2
m/z=196.096124778	met47771	1-(2-Thienyl)-1-heptanone	HMDB0040241	Food	Organooxygen compounds	Membrane	196.09218582	C11H16OS
m/z=202.139054538	met3881	Panaquinquecol 5	HMDB0039356	Food	Organoheterocyclic compounds	Membrane	202.1357652	C14H18O
m/z=202.139054538	met24756	Dictagymnin	HMDB0039274	Food	Organic compounds	Membrane	202.1357652	C14H18O
m/z=202.139054538	met34825	Symmetric dimethylarginine	HMDB0003334	Endogenous	Organic compounds	NULL	202.14297584	C8H18N4O2
m/z=202.139054538	met27022	Isoleucyl-Alanine	HMDB0028900	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.139054538	met32685	Feniculin	HMDB0030838	Endogenous|Food	Organic compounds	Membrane	202.1357652	C14H18O
m/z=202.139054538	met11654	Leucyl-Alanine	HMDB0028922	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.139054538	met48461	(±)-Anisoxide	HMDB0030572	Endogenous|Food	Organic compounds	Membrane	202.1357652	C14H18O
m/z=202.139054538	met16764	2-Pentyl-3-phenyl-2-propenal	HMDB0031313	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	202.1357652	C14H18O
m/z=202.139054538	met9816	Alanyl-Leucine	HMDB0028691	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.139054538	met34683	Asymmetric dimethylarginine	HMDB0001539	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	202.14297584	C8H18N4O2
m/z=202.139054538	met36561	Alanyl-Isoleucine	HMDB0028690	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.179286437	met63424	beta-Spathulene	HMDB0036416	Endogenous|Food	Organic compounds	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met23458	Caproylcholine	HMDB0013224	Endogenous	Organic compounds	NULL	202.18070402	C11H24NO2
m/z=202.179286437	met44067	(1alpha,6alpha,7alphaH)-2,4(15)-Copadiene	HMDB0036796	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met36827	(6alpha,7alpha,10alpha)-1(5),3-Aromadendradiene	HMDB0035707	Endogenous|Food	Organic compounds	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met55982	1,4,9-Cadinatriene	HMDB0038125	Food	Organic compounds	Membrane	202.1721507	C15H22
m/z=203.029360514	met25019	Cystathionine ketimine	HMDB0002015	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	203.02522847	C7H9NO4S
m/z=205.090403644	met39982	Dihydro-2,4-dimethyl-6-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040334	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met48000	N-Methylcalystegine C1	HMDB0036394	Food	Alkaloids and derivatives	Cytoplasm|Extracellular	205.09502259	C8H15NO5
m/z=205.090403644	met62087	Dihydro-4,6-dimethyl-2-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040335	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met31916	Dihydro-4,6-dimethyl-2-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040337	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met14400	Dihydro-2,4-dimethyl-6-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040336	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.117497213	met65254	1-(2,3-Dihydro-1H-pyrrolizin-5-yl)-1,4-pentanedione	HMDB0040046	Food	Organic compounds	Cytoplasm|Extracellular	205.11027873	C12H15NO2
m/z=210.107682402	met1200	1,3-Diphenyl-2-propanone	HMDB0032561	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	210.10446507	C15H14O
m/z=210.107682402	met32128	1,3-Diphenyl-1-propanone	HMDB0032041	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	210.10446507	C15H14O
m/z=210.107682402	met996	Lactaroviolin	HMDB0035896	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	210.10446507	C15H14O
m/z=211.098738753	met25872	2-Methoxy-3-methyl-9H-carbazole	HMDB0033456	Food	Organic compounds	Membrane	211.09971404	C14H13NO
m/z=216.194861676	met63373	Heptanoylcholine	HMDB0013239	Endogenous	Organic compounds	NULL	216.19635408	C12H26NO2
m/z=216.194861676	met9601	Cyperotundone	HMDB0036578	Endogenous|Food	Organic compounds	Extracellular|Membrane	216.18780077	C16H24
m/z=217.138582045	met57606	Alanyl-Lysine	HMDB0028692	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met49564	Lysyl-Alanine	HMDB0028944	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met5505	Ethoxyquin	HMDB0039531	Food|Toxin	Organoheterocyclic compounds	Membrane	217.14666424	C14H19NO
m/z=217.138582045	met2711	Gamma-glutamyl-L-putrescine	HMDB0012230	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met2772	Propionylcarnitine	HMDB0000824	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria|Peroxisome	217.1314081	C10H19NO4
m/z=218.141870009	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=225.107327793	met71163	Cytokinin B	HMDB0039238	Food	Organic compounds	Cytoplasm|Extracellular	225.10144538	C12H11N5
m/z=225.107327793	met19258	Nnal-N-oxide	HMDB0041953	Endogenous	Organic compounds	NULL	225.11134136	C10H15N3O3
m/z=226.17914315	met42953	(8E,15E)-1,8,15-Heptadecatriene-11,13-diyne	HMDB0031041	Endogenous|Food	Organic compounds	Membrane	226.1721507	C17H22
m/z=230.121996613	met1345	Furanodienone	HMDB0036768	Endogenous|Food	Organic compounds	Extracellular|Membrane	230.13067982	C15H18O2
m/z=230.121996613	met1738	Cyclohexyl cinnamate	HMDB0037706	Food	Phenylpropanoids and polyketides	Membrane	230.13067982	C15H18O2
